id,title,authors,published_date,query,collected_at
1442,Jagged Little Pill: The Novel,"[""Eric Smith"", ""Alanis Morissette"", ""Diablo Cody"", ""Glen Ballard""]",2022-04-26,young adult,2025-06-29T10:16:09.090159
1443,Legendborn,"[""Tracy Deonn""]",2022-02,young adult,2025-06-29T10:16:09.090159
1444,Little Thieves,"[""Margaret Owen""]",2021-10-19,young adult,2025-06-29T10:16:09.090159
1445,Du Iz Tak?,"[""Carson Ellis""]",2024-09-17,young adult,2025-06-29T10:16:09.090159
1446,The Invisible Life of Addie LaRue,"[""V. E. Schwab""]",2020-10-06,young adult,2025-06-29T10:16:09.090159
1447,Adaptation in Young Adult Novels,"[""Dana E. Lawrence"", ""Amy L. Montz""]",2020-09-03,young adult,2025-06-29T10:16:09.090159
1448,Firekeeper's Daughter,"[""Angeline Boulley""]",2021-03-16,young adult,2025-06-29T10:16:09.090159
1449,Skywatchers,"[""Carrie Arcos""]",2020-08-18,young adult,2025-06-29T10:16:09.090159
1450,Contemporary Children's and Young Adult Literature,"[""Charlotte Beyer""]",2021-11-01,young adult,2025-06-29T10:16:09.090159
1451,The Technology Fallacy,"[""Gerald C. Kane"", ""Anh Nguyen Phillips"", ""Jonathan R. Copulsky"", ""Garth R. Andrus""]",2022-08-23,technology,2025-06-29T16:16:10.802985
1452,Technology and Health,"[""Jihyun Kim""]",2020-03,technology,2025-06-29T16:16:10.802985
1453,A Kids Book About Technology,"[""Amber Case""]",2025-04-08,technology,2025-06-29T16:16:10.802985
1454,Relating Through Technology,"[""Jeffrey A. Hall""]",2020-07-16,technology,2025-06-29T16:16:10.802985
1455,Runaway Technology,"[""Joshua A. T. Fairfield""]",2021-02-25,technology,2025-06-29T16:16:10.802985
1456,Technology and the Historian,"[""Adam Crymble""]",2021-04-13,technology,2025-06-29T16:16:10.802985
1457,Power to the Public,"[""Tara Dawson McGuinness"", ""Hana Schank""]",2021-04-13,technology,2025-06-29T16:16:10.802985
1458,"Technology, Change and the Academic Library","[""Jeremy Atkinson""]",2020-09-22,technology,2025-06-29T16:16:10.802985
1459,"Time, Progress, Growth and Technology","[""Filipe Duarte Santos""]",2020-09-18,technology,2025-06-29T16:16:10.802985
1460,Technology and Adolescent Health,"[""Megan A. Moreno"", ""Andrea J. Hoopes""]",2020-03-20,technology,2025-06-29T16:16:10.802985
1461,Anna,"[""Amy Odell""]",2022-05-03,biography,2025-06-29T22:16:12.255459
1462,A Biography of the Pixel,"[""Alvy Ray Smith""]",2021-08-03,biography,2025-06-29T22:16:12.255459
1463,Led Zeppelin,"[""Bob Spitz""]",2024-03-05,biography,2025-06-29T22:16:12.255459
1464,Paul,"[""Tom Wright""]",2020-02,biography,2025-06-29T22:16:12.255459
1465,Biographies in the History of Physics,"[""Christian Forstner"", ""Mark Walker""]",2020-07-22,biography,2025-06-29T22:16:12.255459
1466,A Cultural Biography of the Prostate,"[""Ericka Johnson""]",2021,biography,2025-06-29T22:16:12.255459
1467,The Psychology of Money,"[""Morgan Housel""]",2020-09-08,psychology,2025-06-30T04:16:14.090305
1468,What Is Psychology?,"[""Ellen E. Pastorino"", ""Susann M. Doyle-Portillo""]",2020-01-07,psychology,2025-06-30T04:16:14.090305
1469,The Psychology of Learning,"[""Jan De Houwer"", ""Sean Hughes""]",2020-09-01,psychology,2025-06-30T04:16:14.090305
1470,Psychology for Beginners,"[""Lara Bryan"", ""Eddie Reynolds"", ""Rosie Hall""]",2022-03,psychology,2025-06-30T04:16:14.090305
1471,Transforming Introductory Psychology,"[""Regan A. R. Gurung"", ""Garth Neufeld""]",2021-08-17,psychology,2025-06-30T04:16:14.090305
1472,The Psychology of Meaning in Life,"[""Tatjana Schnell""]",2025,psychology,2025-06-30T04:16:14.090305
1473,Psychology for Lawyers,"[""Jennifer K. Robbennolt"", ""Jean R. Sternlight""]",2021,psychology,2025-06-30T04:16:14.090305
1474,Self Care,"[""Leigh Stein""]",2020-06-30,booktok,2025-06-30T10:16:15.643450
1475,From Blood and Ash,"[""Jennifer L. Armentrout""]",2020-03-30,booktok,2025-06-30T10:16:15.643450
1476,Brood,"[""Jackie Polzin""]",2021-03-09,booktok,2025-06-30T10:16:15.643450
1477,The Big One - the #BookTok Journal,"[""C. Fitzhenry""]",2021-10-20,booktok,2025-06-30T10:16:15.643450
1478,The Decoy Girlfriend,"[""Lillie Vale""]",2022-09-06,booktok,2025-06-30T10:16:15.643450
1479,People We Meet on Vacation,"[""Emily Henry""]",2021-05-11,booktok,2025-06-30T10:16:15.643450
1480,A Broken Blade,"[""Melissa Blair""]",2022-08-02,booktok,2025-06-30T10:16:15.643450
1481,Fable,"[""Adrienne Young""]",2020-09-01,booktok,2025-06-30T10:16:15.643450
1482,One Breath Away,"[""Heather Gudenkauf""]",2020-03-16,booktok,2025-06-30T10:16:15.643450
1483,These Hollow Vows,"[""Lexi Ryan""]",2021-07-20,booktok,2025-06-30T10:16:15.643450
1484,Lightlark (the Lightlark Saga Book 1),"[""Alex Aster""]",2023-09-12,booktok,2025-06-30T10:16:15.643450
1485,The Low Desert,"[""Tod Goldberg""]",2022-02-22,booktok,2025-06-30T10:16:15.643450
1486,A Bigger Picture,"[""Vanessa Nakate""]",2021,booktok,2025-06-30T10:16:15.643450
1487,One Way or Another,"[""Kara McDowell""]",2020-10-06,booktok,2025-06-30T10:16:15.643450
1488,The Prison Healer,"[""Lynette Noni""]",2021,booktok,2025-06-30T10:16:15.643450
1489,In My Dreams I Hold a Knife,"[""Ashley Winstead""]",2021-08-03,booktok,2025-06-30T10:16:15.643450
1490,Chasing Lucky,"[""Jenn Bennett""]",2020-11-10,booktok,2025-06-30T10:16:15.643450
1491,Sweet Sacrifice,"[""Ellie McLove"", ""Sav R. Miller""]",2021-02-26,booktok,2025-06-30T10:16:15.643450
1492,Lucky Leap Day,"[""Ann Marie Walker""]",2022-01-18,booktok,2025-06-30T10:16:15.643450
1493,Court,"[""Tracy Wolff""]",2025-04,booktok,2025-06-30T10:16:15.643450
1494,# BookTok Journal for 25 Books,"[""BookTok BookTok Press""]",2021-10-22,booktok,2025-06-30T10:16:15.643450
1495,Cain's Jawbone,"[""Edward Powys Mathers""]",2023-11,booktok,2025-06-30T10:16:15.643450
1496,"Social Reading Cultures on BookTube, Bookstagram, and BookTok","[""Bronwyn Reddan"", ""Leonie Rutherford"", ""Amy Schoonens"", ""Michael Dezuanni""]",2024-04-30,booktok,2025-06-30T10:16:15.643450
1497,Dead Moons Rising,"[""Jack Whitney""]",2021-03-13,booktok,2025-06-30T10:16:15.643450
1498,Deviant King,"[""Rina Kent""]",2021-08-30,booktok,2025-06-30T10:16:15.643450
1499,The Reading Lives of Teens,"[""Chin Ee Loh""]",2024-11-04,booktok,2025-06-30T10:16:15.643450
1500,BookTok Journal for 200 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-06-30T10:16:15.643450
1501,BookTok Journal for 500 Books,"[""Magizh Publications""]",2021-11-23,booktok,2025-06-30T10:16:15.643450
1502,Atravesados,"[""Trevor Boffone"", ""Cristina Herrera""]",2025-02-17,booktok,2025-06-30T10:16:15.643450
1503,BookTok Made Me Read It (100 Books) BookTok Journal,"[""Blue Bird Books""]",2022-01-24,booktok,2025-06-30T10:16:15.643450
1504,Living Rent Free In My Head,"[""Dominique Davis""]",2022-08-02,booktok,2025-06-30T10:16:15.643450
1505,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,bestseller,2025-06-30T16:16:17.057545
1506,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,bestseller,2025-06-30T16:16:17.057545
1507,An All-in-One Guide to Become a Bestseller,"[""Ukiyoto""]",2023-05-05,bestseller,2025-06-30T16:16:17.057545
1508,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,bestseller,2025-06-30T16:16:17.057545
1509,Corporate Compliance and Conformity,"[""Petter Gottschalk""]",2023-03-10,bestseller,2025-06-30T16:16:17.057545
1510,Cultural Capitalism,"[""Bradley A. Gorski""]",2025-03-15,bestseller,2025-06-30T16:16:17.057545
1511,Bestsellers of the Third Reich,"[""Christian Adam""]",2021-04-01,bestseller,2025-06-30T16:16:17.057545
1512,"Space, Place, and Bestsellers","[""Lisa Fletcher"", ""Elizabeth Leane""]",2024-06-30,bestseller,2025-06-30T16:16:17.057545
1513,Row the Boat,"[""Jon Gordon"", ""P.J. Fleck""]",2021-05-04,bestseller,2025-06-30T16:16:17.057545
1514,Bestsellers: Popular Fiction Since 1900,"[""Clive Bloom""]",2022-01-03,bestseller,2025-06-30T16:16:17.057545
1515,The Garden,"[""Jon Gordon""]",2020-05-21,bestseller,2025-06-30T16:16:17.057545
1516,Christmasly Obedient,"[""Julia Kent""]",2020-11-24,bestseller,2025-06-30T16:16:17.057545
1517,Four Thousand Weeks,"[""Oliver Burkeman""]",2021-08-10,nyt bestseller,2025-06-30T22:16:18.348962
1518,Atlas of the Heart,"[""Bren\u00e9 Brown""]",2021-11-30,nyt bestseller,2025-06-30T22:16:18.348962
1519,Find Your Path,"[""Carrie Underwood""]",2020-03-03,nyt bestseller,2025-06-30T22:16:18.348962
1520,For the Wolf,"[""Hannah Whitten""]",2021-06-01,nyt bestseller,2025-06-30T22:16:18.348962
1521,Allow Me to Retort,"[""Elie Mystal""]",2023-05-09,nyt bestseller,2025-06-30T22:16:18.348962
1522,Speechless,"[""Michael Knowles""]",2021-06-22,nyt bestseller,2025-06-30T22:16:18.348962
1523,"Run, Rose, Run","[""James Patterson"", ""Dolly Parton""]",2022-03-07,nyt bestseller,2025-06-30T22:16:18.348962
1524,Blood in the Garden,"[""Chris Herring""]",2024-11-12,nyt bestseller,2025-06-30T22:16:18.348962
1525,Dark Horse,"[""Gregg Hurwitz""]",2022-02-08,nyt bestseller,2025-06-30T22:16:18.348962
1526,American Crisis,"[""Andrew Cuomo""]",2020-10-13,nyt bestseller,2025-06-30T22:16:18.348962
1527,Project Hail Mary,"[""Andy Weir""]",2022-10-04,nyt bestseller,2025-06-30T22:16:18.348962
1528,C Is for Country,"[""Lil Nas X""]",2021-01-05,nyt bestseller,2025-06-30T22:16:18.348962
1529,Verity,"[""Colleen Hoover""]",2021-10-05,nyt bestseller,2025-06-30T22:16:18.348962
1530,One Italian Summer,"[""Rebecca Serle""]",2022-03,nyt bestseller,2025-06-30T22:16:18.348962
1531,The Paris Apartment,"[""Lucy Foley""]",2022-02-22,nyt bestseller,2025-06-30T22:16:18.348962
1532,You Were Born for This,"[""Chani Nicholas""]",2021-01-06,nyt bestseller,2025-06-30T22:16:18.348962
1533,The Club,"[""Ellery Lloyd""]",2022-03-01,nyt bestseller,2025-06-30T22:16:18.348962
1534,American Dirt (Oprah's Book Club),"[""Jeanine Cummins""]",2022-02,nyt bestseller,2025-06-30T22:16:18.348962
1535,Identity Leadership,"[""Stedman Graham""]",2020-05-05,nyt bestseller,2025-06-30T22:16:18.348962
1536,PlantYou,"[""Carleigh Bodrug""]",2022,nyt bestseller,2025-06-30T22:16:18.348962
1537,Good Enough,"[""Kate Bowler"", ""Jessica Richie""]",2022-02-17,nyt bestseller,2025-06-30T22:16:18.348962
1538,The Love of My Life,"[""Rosie Walsh""]",2023,nyt bestseller,2025-06-30T22:16:18.348962
1539,Writing Bestsellers,"[""Kim Wilkins"", ""Lisa Bennett""]",2021-10-21,nyt bestseller,2025-06-30T22:16:18.348962
1540,Bestseller Book Launch Plan,"[""Dale L. Roberts""]",2025-03-01,nyt bestseller,2025-06-30T22:16:18.348962
1541,Chasing Homer,"[""L\u00e1szl\u00f3 Krasznahorkai""]",2021-11-02,new release fiction,2025-07-01T04:16:20.262409
1542,How High?--That High,"[""Diane Williams""]",2021-10-12,new release fiction,2025-07-01T04:16:20.262409
1543,How Do I Feel?,"[""Rebekah Lipp"", ""Craig Phillips"", ""Nicola McCloy""]",2021,new release fiction,2025-07-01T04:16:20.262409
1544,The Midnight Library: A GMA Book Club Pick,"[""Matt Haig""]",2020-09-29,new release fiction,2025-07-01T04:16:20.262409
1545,The Book of Mother,"[""Violaine Huisman""]",2021-10-19,new release fiction,2025-07-01T04:16:20.262409
1546,The Survivors,"[""Alex Schulman""]",2021-10-05,new release fiction,2025-07-01T04:16:20.262409
1547,Fiona and Jane,"[""Jean Chen Ho""]",2023-01-03,new release fiction,2025-07-01T04:16:20.262409
1548,Glory,"[""NoViolet Bulawayo""]",2022-03-08,new release fiction,2025-07-01T04:16:20.262409
1549,Medusa's Ankles,"[""A. S. Byatt""]",2021-11-23,new release fiction,2025-07-01T04:16:20.262409
1550,Devil House,"[""John Darnielle""]",2022-01-25,new release fiction,2025-07-01T04:16:20.262409
1551,Five Tuesdays in Winter,"[""Lily King""]",2021-11-02,new release fiction,2025-07-01T04:16:20.262409
1552,Phantom Game,"[""Christine Feehan""]",2022-03-01,new release fiction,2025-07-01T04:16:20.262409
1553,"When I'm Gone, Look for Me in the East","[""Quan Barry""]",2022-02-22,new release fiction,2025-07-01T04:16:20.262409
1554,Other People's Clothes,"[""Calla Henkel""]",2022-02-01,new release fiction,2025-07-01T04:16:20.262409
1555,Vagabonds!,"[""Eloghosa Osunde""]",2023-02-28,new release fiction,2025-07-01T04:16:20.262409
1556,Checkout 19,"[""Claire-Louise Bennett""]",2022-03-01,new release fiction,2025-07-01T04:16:20.262409
1557,Booth,"[""Karen Joy Fowler""]",2023-02-07,new release fiction,2025-07-01T04:16:20.262409
1558,The High House,"[""Jessie Greengrass""]",2022-01-04,new release fiction,2025-07-01T04:16:20.262409
1559,Project Hail Mary,"[""Andy Weir""]",2022-10-04,new release fiction,2025-07-01T04:16:20.262409
1560,Vladimir,"[""Julia May Jonas""]",2022-02-01,new release fiction,2025-07-01T04:16:20.262409
1561,House of Hollow,"[""Krystal Sutherland""]",2022-03-01,new release fiction,2025-07-01T04:16:20.262409
1562,A Ballad of Love and Glory,"[""Reyna Grande""]",2023-01-17,new release fiction,2025-07-01T04:16:20.262409
1563,The Club,"[""Ellery Lloyd""]",2022-03-01,new release fiction,2025-07-01T04:16:20.262409
1564,What Sammy Knew,"[""David Laskin""]",2022-03-15,new release fiction,2025-07-01T04:16:20.262409
1565,I Love You But I've Chosen Darkness,"[""Claire Vaye Watkins""]",2021-10-05,new release fiction,2025-07-01T04:16:20.262409
1566,Strangers I Know,"[""Claudia Durastanti""]",2022-02-01,new release fiction,2025-07-01T04:16:20.262409
1567,My Annihilation,"[""Fuminori Nakamura""]",2022-12-06,new release fiction,2025-07-01T04:16:20.262409
1568,Woman on Fire,"[""Lisa Barr""]",2022-03-25,new release fiction,2025-07-01T04:16:20.262409
1569,Treading on Ashes,"[""Steve Heuzinkveld""]",2021-09-16,new release fiction,2025-07-01T04:16:20.262409
1570,The Leaving,"[""Jumi Bello""]",2022,new release fiction,2025-07-01T04:16:20.262409
1571,Steal,"[""James Patterson"", ""Howard Roughan""]",2022-02-08,new release fiction,2025-07-01T04:16:20.262409
1572,Fragmented Souls,"[""Kasha Ross""]",2022-03-05,new release fiction,2025-07-01T04:16:20.262409
1573,The Love of My Life,"[""Rosie Walsh""]",2023,new release fiction,2025-07-01T04:16:20.262409
1574,7 FIGURE FICTION,"[""T. Taylor""]",2021-09-04,new release fiction,2025-07-01T04:16:20.262409
1575,Hyde,"[""Craig Russell""]",2024-09-17,award winning books,2025-07-01T10:16:21.570499
1576,Begin Again,"[""Eddie S. Glaude Jr.""]",2020-06-30,award winning books,2025-07-01T10:16:21.570499
1577,The Companion,"[""Katie Alender""]",2021-08-24,award winning books,2025-07-01T10:16:21.570499
1578,Harrow,"[""Joy Williams""]",2021-09-14,award winning books,2025-07-01T10:16:21.570499
1579,What Strange Paradise,"[""Omar El Akkad""]",2021-07-20,award winning books,2025-07-01T10:16:21.570499
1580,The Ground Breaking,"[""Scott Ellsworth""]",2021-05-20,award winning books,2025-07-01T10:16:21.570499
1581,The Sirens of Mars,"[""Sarah Stewart Johnson""]",2020-07-07,award winning books,2025-07-01T10:16:21.570499
1582,52 Award-Winning Titles Every Book Lover Should Read,"[""American Library Association (ALA)""]",2021-12-07,award winning books,2025-07-01T10:16:21.570499
1583,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,award winning books,2025-07-01T10:16:21.570499
1584,A Shot to Save the World,"[""Gregory Zuckerman""]",2021-10-26,award winning books,2025-07-01T10:16:21.570499
1585,Interior Chinatown,"[""Charles Yu""]",2020-11-17,award winning books,2025-07-01T10:16:21.570499
1586,Three Award-Winning Books. Three Kinds of Help.,"[""Harriet Hodgson""]",2024-09-19,award winning books,2025-07-01T10:16:21.570499
1587,"Fourth International Handbook of Globalisation, Education and Policy Research","[""Joseph Zajda""]",2024-12-04,award winning books,2025-07-01T10:16:21.570499
1588,You Deserve Each Other,"[""Sarah Hogle""]",2020-04-07,romance,2025-07-01T16:16:22.559089
1589,The Cul-De-Sac War,"[""Melissa Ferguson""]",2021-02,romance,2025-07-01T16:16:22.559089
1590,The Ancient Romances,"[""Ben E. Perry""]",2023-07-28,romance,2025-07-01T16:16:22.559089
1591,"Historicizing the Enlightenment, Volume 2","[""Michael McKeon""]",2023-07-14,romance,2025-07-01T16:16:22.559089
1592,"The Stone Knife (The Songs of the Drowned, Book 1)","[""Anna Stephens""]",2020-11-26,fantasy,2025-07-01T22:16:24.049789
1593,Teaching Fantasy Writing,"[""Carl Anderson""]",2024-07-19,fantasy,2025-07-01T22:16:24.049789
1594,Fantasy Global Appeal,"[""Nakoa Rainfall"", ""AI""]",2025-02-19,fantasy,2025-07-01T22:16:24.049789
1595,Fantasy Comics Influence,"[""Logan Rodriguez"", ""AI""]",2025-03-10,fantasy,2025-07-01T22:16:24.049789
1596,The Fantasy Literature of England,"[""Colin N. Manlove""]",2020-05-11,fantasy,2025-07-01T22:16:24.049789
1597,FF DOT: The Pixel Art of Final Fantasy,"[""Square Enix""]",2020-02-04,fantasy,2025-07-01T22:16:24.049789
1598,Fantasy Sports Unleashed,"[""Barrett Williams"", ""ChatGPT""]",2025-03-14,fantasy,2025-07-01T22:16:24.049789
1599,Fantasy Basketball Brilliance,"[""Barrett Williams"", ""ChatGPT""]",2025-03-14,fantasy,2025-07-01T22:16:24.049789
1600,Fantasy Publishing Facts,"[""Jacob Smith"", ""AI""]",2025-02-20,fantasy,2025-07-01T22:16:24.049789
1601,The Year's Best Dark Fantasy & Horror,"[""Paula Guran""]",2024-10-15,fantasy,2025-07-01T22:16:24.049789
1602,Life with an Ordinary Guy Who Reincarnated into a Total Fantasy Knockout Vol. 4,"[""Yu Tsurusaki"", ""Shin Ikezawa""]",2024-08-13,fantasy,2025-07-01T22:16:24.049789
1603,Project Hail Mary,"[""Andy Weir""]",2021-05-04,science fiction,2025-07-02T04:16:25.639576
1604,The Midnight Library,"[""Matt Haig""]",2023-10-04,science fiction,2025-07-02T04:16:25.639576
1605,SS-GB,"[""Len Deighton""]",2021-05-20,science fiction,2025-07-02T04:16:25.639576
1606,Science Fiction: 101,"[""Robert Silverberg""]",2024-12-24,science fiction,2025-07-02T04:16:25.639576
1607,The Stuff of Science Fiction,"[""Gary Westfahl""]",2022-09-27,science fiction,2025-07-02T04:16:25.639576
1608,The Self-Help Compulsion,"[""Beth Blum""]",2020-01-28,self-help,2025-07-02T10:16:27.704243
1609,Self-Care for People with ADHD,"[""Sasha Hamdani""]",2023-01-03,self-help,2025-07-02T10:16:27.704243
1610,How to Be Fine,"[""Jolenta Greenberg"", ""Kristen Meinzer""]",2021-03-09,self-help,2025-07-02T10:16:27.704243
1611,How to Win Friends and Influence People,"[""N/A""]",2024-02-17,self-help,2025-07-02T10:16:27.704243
1612,Building a Second Brain,"[""Tiago Forte""]",2022-06-14,self-help,2025-07-02T10:16:27.704243
1613,Self-Improvement,"[""Mark Coeckelbergh""]",2022-07-29,self-help,2025-07-02T10:16:27.704243
1614,The Opportunist,"[""Tarryn Fisher""]",2024-11-01,self-help,2025-07-02T10:16:27.704243
1615,WOMEN EMPOWERMENT THROUGH SELF-HELP GROUPS,"[""Dr.  A. Ramalingaiah and Dr. M. Muninarayanappa""]",2023-03-28,self-help,2025-07-02T10:16:27.704243
1616,Mental Health of Refugees,"[""Paul M.G. Emmelkamp""]",2023-07-24,self-help,2025-07-02T10:16:27.704243
1617,Looking through the Speculum,"[""Judith A. Houck""]",2024-01-19,self-help,2025-07-02T10:16:27.704243
1618,Crime Hits Home,"[""S.J. Rozan""]",2022-04-19,mystery,2025-07-02T16:16:28.839971
1619,How to Write a Mystery,"[""Mystery Writers of America""]",2022-04-12,mystery,2025-07-02T16:16:28.839971
1620,Richard Scarry's Great Big Schoolhouse,"[""Richard Scarry""]",2025-07-01,mystery,2025-07-02T16:16:28.839971
1621,The Mystery of Spirit,"[""George Robbins""]",2021-02-25,mystery,2025-07-02T16:16:28.839971
1622,The Mystery of Tally-ho Cottage,"[""Enid Blyton""]",2022-08-01,mystery,2025-07-02T16:16:28.839971
1623,The Gatehouse Mystery: Trixie Belden,"[""Julie Campbell""]",2025-06-03,mystery,2025-07-02T16:16:28.839971
1624,Antique Alibi (A Darla Digby Cozy Mystery—Book 2),"[""Fiona Grace""]",2025-06-27,mystery,2025-07-02T16:16:28.839971
1625,A Rachel Gift Mystery Bundle: Her Last Hope (#3) and Her Last Fear (#4),"[""Blake Pierce""]",2022-06-01,mystery,2025-07-02T16:16:28.839971
1626,Eudora Welty and Mystery,"[""Jacob Agner"", ""Harriet Pollack""]",2022-12-28,mystery,2025-07-02T16:16:28.839971
1627,History Is Rich,"[""Shaun S. Nichols""]",2022-04-26,history,2025-07-02T22:16:30.583523
1628,U.S. History,"[""P. Scott Corbett"", ""Volker Janssen"", ""John M. Lund"", ""Todd Pfannestiel"", ""Sylvie Waskiewicz"", ""Paul Vickery""]",2024-09-10,history,2025-07-02T22:16:30.583523
1629,The Television History Book,"[""Michele Hilmes"", ""Jason Jacobs""]",2021-03-11,history,2025-07-02T22:16:30.583523
1630,The History Book (Miles Kelly).,"[""MAKE BELIEVE IDEAS LTD. MAKE BELIEVE IDEAS LTD"", ""Simon Adams"", ""Philip Steele"", ""Stewart Ross"", ""Richard Platt""]",2023,history,2025-07-02T22:16:30.583523
1631,Ancient History-Based Writing Lessons [Student Book] (Sixth Edition),"[""Lori Verstegen""]",2021,history,2025-07-02T22:16:30.583523
1632,"History, Disrupted","[""Jason Steinhauer""]",2021-12-08,history,2025-07-02T22:16:30.583523
1633,Yesterday Is History,"[""Kosoko Jackson""]",2021-02-02,history,2025-07-02T22:16:30.583523
1634,History Has Begun,"[""Bruno Ma\u00e7\u00e3es""]",2020,history,2025-07-02T22:16:30.583523
1635,F*cking History,"[""The Captain""]",2020-08-11,history,2025-07-02T22:16:30.583523
1636,History by HBO,"[""Rebecca Weeks""]",2022-07-12,history,2025-07-02T22:16:30.583523
1637,New Directions in Queer Oral History,"[""Clare Summerskill"", ""Amy Tooth Murphy"", ""Emma Vickers""]",2022-04-25,history,2025-07-02T22:16:30.583523
1638,Jagged Little Pill: The Novel,"[""Eric Smith"", ""Alanis Morissette"", ""Diablo Cody"", ""Glen Ballard""]",2022-04-26,young adult,2025-07-03T04:16:31.707270
1639,Little Thieves,"[""Margaret Owen""]",2021-10-19,young adult,2025-07-03T04:16:31.707270
1640,Du Iz Tak?,"[""Carson Ellis""]",2024-09-17,young adult,2025-07-03T04:16:31.707270
1641,Legendborn,"[""Tracy Deonn""]",2022-02,young adult,2025-07-03T04:16:31.707270
1642,Out of My Mind,"[""Sharon M. Draper""]",2024-10-08,young adult,2025-07-03T04:16:31.707270
1643,Adaptation in Young Adult Novels,"[""Dana E. Lawrence"", ""Amy L. Montz""]",2020-09-03,young adult,2025-07-03T04:16:31.707270
1644,The Invisible Life of Addie LaRue,"[""V. E. Schwab""]",2020-10-06,young adult,2025-07-03T04:16:31.707270
1645,Firekeeper's Daughter,"[""Angeline Boulley""]",2021-03-16,young adult,2025-07-03T04:16:31.707270
1646,Skywatchers,"[""Carrie Arcos""]",2020-08-18,young adult,2025-07-03T04:16:31.707270
1647,The Technology Trap,"[""Carl Benedikt Frey""]",2020-09-22,technology,2025-07-03T10:16:33.238479
1648,The Technology Fallacy,"[""Gerald C. Kane"", ""Anh Nguyen Phillips"", ""Jonathan R. Copulsky"", ""Garth R. Andrus""]",2022-08-23,technology,2025-07-03T10:16:33.238479
1649,Technology and Health,"[""Jihyun Kim""]",2020-03,technology,2025-07-03T10:16:33.238479
1650,"Technology, Media Literacy, and the Human Subject","[""Richard S. Lewis""]",2021-06-03,technology,2025-07-03T10:16:33.238479
1651,A Kids Book About Technology,"[""Amber Case""]",2025-04-08,technology,2025-07-03T10:16:33.238479
1652,Relating Through Technology,"[""Jeffrey A. Hall""]",2020-07-16,technology,2025-07-03T10:16:33.238479
1653,Technology and the Historian,"[""Adam Crymble""]",2021-04-13,technology,2025-07-03T10:16:33.238479
1654,"Time, Progress, Growth and Technology","[""Filipe Duarte Santos""]",2020-09-18,technology,2025-07-03T10:16:33.238479
1655,Enabling Technology for Neurodevelopmental Disorders,"[""Tanu Wadhera"", ""Deepti Kakkar""]",2022-04-20,technology,2025-07-03T10:16:33.238479
1656,Anna,"[""Amy Odell""]",2022-05-03,biography,2025-07-03T16:16:34.563121
1657,Led Zeppelin,"[""Bob Spitz""]",2024-03-05,biography,2025-07-03T16:16:34.563121
1658,A Biography of the Pixel,"[""Alvy Ray Smith""]",2021-08-03,biography,2025-07-03T16:16:34.563121
1659,I'm Glad My Mom Died,"[""Jennette McCurdy""]",2022-08-09,biography,2025-07-03T16:16:34.563121
1660,The Baseball 100,"[""Joe Posnanski""]",2021-09-28,biography,2025-07-03T16:16:34.563121
1661,Francis Bacon,"[""Mark Stevens"", ""Annalyn Swan""]",2021-03-23,biography,2025-07-03T16:16:34.563121
1662,Biographies in the History of Physics,"[""Christian Forstner"", ""Mark Walker""]",2020-07-22,biography,2025-07-03T16:16:34.563121
1663,The Psychology of Money,"[""Morgan Housel""]",2020-09-08,psychology,2025-07-03T22:16:35.483536
1664,What Is Psychology?,"[""Ellen E. Pastorino"", ""Susann M. Doyle-Portillo""]",2020-01-07,psychology,2025-07-03T22:16:35.483536
1665,The Psychology of Learning,"[""Jan De Houwer"", ""Sean Hughes""]",2020-09-01,psychology,2025-07-03T22:16:35.483536
1666,The Little Book of Psychology,"[""Emily Ralls"", ""Caroline Riggs""]",2021-10-05,psychology,2025-07-03T22:16:35.483536
1667,Psychology for Beginners,"[""Lara Bryan"", ""Eddie Reynolds"", ""Rosie Hall""]",2022-03,psychology,2025-07-03T22:16:35.483536
1668,Transforming Introductory Psychology,"[""Regan A. R. Gurung"", ""Garth Neufeld""]",2021-08-17,psychology,2025-07-03T22:16:35.483536
1669,Psychology for Lawyers,"[""Jennifer K. Robbennolt"", ""Jean R. Sternlight""]",2021,psychology,2025-07-03T22:16:35.483536
1670,The Psychology of Meaning in Life,"[""Tatjana Schnell""]",2025,psychology,2025-07-03T22:16:35.483536
1671,Self Care,"[""Leigh Stein""]",2020-06-30,booktok,2025-07-04T04:16:36.597466
1672,Will,"[""Will Smith""]",2021-11-09,booktok,2025-07-04T04:16:36.597466
1673,From Blood and Ash,"[""Jennifer L. Armentrout""]",2020-03-30,booktok,2025-07-04T04:16:36.597466
1674,Brood,"[""Jackie Polzin""]",2021-03-09,booktok,2025-07-04T04:16:36.597466
1675,Lightlark (The Lightlark Saga Book 1),"[""Alex Aster""]",2022-08-23,booktok,2025-07-04T04:16:36.597466
1676,The Big One - the #BookTok Journal,"[""C. Fitzhenry""]",2021-10-20,booktok,2025-07-04T04:16:36.597466
1677,People We Meet on Vacation,"[""Emily Henry""]",2021-05-11,booktok,2025-07-04T04:16:36.597466
1678,Fable,"[""Adrienne Young""]",2020-09-01,booktok,2025-07-04T04:16:36.597466
